Numero_expedient,Codi_districte,Nom_districte,Codi_barri,Nom_barri,Codi_carrer,Nom_carrer,Num_postal,Descripcio_dia_setmana,Dia_setmana,Descripcio_tipus_dia,Any,Mes_any,Nom_mes,Dia_mes,Hora_dia,Descripcio_torn,Descripcio_causa_vianant,Numero_morts,Numero_lesionats_lleus,Numero_lesionats_greus,Numero_victimes,Numero_vehicles_implicats,Coordenada_UTM_X,Coordenada_UTM_Y,Longitud,Latitud
2016S007659    ,3,Sants-Montjuïc,17,Sants - Badal,312400,Sants,0367 0369,Dissabte,Ds,Laboral,2016,10,Octubre,8,7,Matí,No és causa del  vianant,0,1,0,1,2,426957.54,4581017.93,2.125393,41.375513
2016S004887    ,3,Sants-Montjuïc,17,Sants - Badal,187207,Madrid,0044 0044,Dimarts,Dm,Laboral,2016,6,Juny,21,19,Tarda,No és causa del  vianant,0,1,0,1,3,426948.17,4581185.36,2.125265,41.377026
2016S002643    ,3,Sants-Montjuïc,17,Sants - Badal,312400,Sants,0346 0348,Dijous,Dj,Laboral,2016,4,Abril,7,19,Tarda,No és causa del  vianant,0,1,0,1,1,426817.24,4581045.21,2.123716,41.375753
2016S006285    ,3,Sants-Montjuïc,18,Sants,48404,Brasil,0062S0062S,Dissabte,Ds,Laboral,2016,8,Agost,13,6,Matí,No és causa del  vianant,0,0,0,0,1,427289.37,4581414.09,2.129315,41.379119
2016S010093    ,3,Sants-Montjuïc,18,Sants,30602,Badal,0158 0160,Dijous,Dj,Laboral,2016,12,Desembre,29,20,Tarda,No és causa del  vianant,0,1,0,1,1,427464.6,4580799.52,2.131482,41.373596
2016S005074    ,3,Sants-Montjuïc,18,Sants,30602,Badal,0162 0162,Dimarts,Dm,Laboral,2016,6,Juny,28,20,Tarda,Creuar per fora pas de vianants,0,1,0,1,1,427450.33,4580813.42,2.131312,41.373721
2016S002786    ,3,Sants-Montjuïc,18,Sants,312400,Sants,0217 0217,Dimecres,Dc,Laboral,2016,4,Abril,13,11,Matí,No és causa del  vianant,0,9,0,9,2,427512.26,4580997.03,2.132032,41.375384
2016S004645    ,3,Sants-Montjuïc,18,Sants,30602,Badal,0112 0114,Dimecres,Dc,Laboral,2016,6,Juny,15,6,Matí,No és causa del  vianant,0,1,0,1,2,427540.32,4580521.15,2.132423,41.371099
2016S001534    ,3,Sants-Montjuïc,18,Sants,30602,Badal,0112 0114,Divendres,Dv,Laboral,2016,2,Febrer,26,16,Tarda,No és causa del  vianant,0,1,0,1,2,427540.32,4580521.15,2.132423,41.371099
2016S007434    ,3,Sants-Montjuïc,18,Sants,187207,Madrid,0204 0208,Divendres,Dv,Laboral,2016,9,Setembre,30,11,Matí,No és causa del  vianant,0,1,0,1,1,427694.46,4581636.03,2.134132,41.381155
2016S004916    ,3,Sants-Montjuïc,18,Sants,296406,Sant Antoni,0036 0040,Dimecres,Dc,Laboral,2016,6,Juny,22,11,Matí,No és causa del  vianant,0,1,0,1,1,428074.96,4581226.32,2.138724,41.377497
2016S002460    ,3,Sants-Montjuïc,18,Sants,365000,Violant Hongria Reina Aragó,0164 0164,Dijous,Dj,Laboral,2016,3,Març,31,17,Tarda,No és causa del  vianant,0,1,0,1,1,427787.96,4581572.8,2.135251,41.380587
2016S006682    ,3,Sants-Montjuïc,18,Sants,331507,Tarragona,0185X0185X,Divendres,Dv,Laboral,2016,9,Setembre,2,13,Matí,No és causa del  vianant,0,1,0,1,2,428399.57,4581545.29,2.142573,41.380399
2016S008373    ,4,Les Corts,19,les Corts,40300,Berlín,0077 0077,Dimecres,Dc,Laboral,2016,11,Novembre,2,19,Tarda,No és causa del  vianant,0,1,0,1,2,428194.18,4581940.52,2.140075,41.383938
2016S003502    ,3,Sants-Montjuïc,18,Sants,312400,Sants,0017 0017,Dissabte,Ds,Laboral,2016,5,Maig,7,6,Matí,No és causa del  vianant,0,1,0,1,2,428186.8,4580971.15,2.140094,41.37521
2016S000885    ,3,Sants-Montjuïc,18,Sants,40300,Berlín,0034 0036,Dimecres,Dc,Laboral,2016,2,Febrer,3,23,Nit,No és causa del  vianant,0,1,0,1,2,428086.45,4581833.04,2.138796,41.382965
2016S006666    ,3,Sants-Montjuïc,18,Sants,40300,Berlín,0056 0056,Dijous,Dj,Laboral,2016,9,Setembre,1,16,Tarda,No és causa del  vianant,0,2,0,2,3,428215.32,4581922.64,2.140328,41.383778
2016S006157    ,3,Sants-Montjuïc,18,Sants,40300,Berlín,0078 0078,Diumenge,Dg,Laboral,2016,8,Agost,7,2,Nit,No és causa del  vianant,0,2,0,2,2,428309.06,4582004.66,2.141442,41.384525
2016S000436    ,3,Sants-Montjuïc,18,Sants,312400,Sants,0070 0070,Dimarts,Dm,Laboral,2016,1,Gener,19,8,Matí,No és causa del  vianant,0,1,0,1,1,427954.38,4581002.74,2.137316,41.375468
2016S007741    ,3,Sants-Montjuïc,18,Sants,312400,Sants,0078 0078,Dimarts,Dm,Laboral,2016,10,Octubre,11,14,Tarda,Creuar per fora pas de vianants,0,2,0,2,1,427919.27,4581004.01,2.136897,41.375483
2016S003795    ,3,Sants-Montjuïc,18,Sants,40300,Berlín,0086 0088,Dimecres,Dc,Laboral,2016,5,Maig,18,8,Matí,No és causa del  vianant,0,1,0,1,2,428362.95,4582058.94,2.14207,41.385016
2016S009678    ,3,Sants-Montjuïc,18,Sants,366206,Viriat,0025X0025X,Divendres,Dv,Laboral,2016,12,Desembre,16,15,Tarda,No és causa del  vianant,0,1,0,1,1,428154.19,4581526.02,2.139645,41.380206
2016S010020    ,4,Les Corts,19,les Corts,66508,Carles III,0116 0120,Dimarts,Dm,Laboral,2016,12,Desembre,27,15,Tarda,No és causa del  vianant,0,1,0,1,2,427196.74,4582531.25,2.128069,41.389171
2016S001563    ,4,Les Corts,19,les Corts,221305,Morales,0015 0015,Dissabte,Ds,Laboral,2016,2,Febrer,27,14,Tarda,Transitar a peu per la calçada,0,1,0,1,1,428189.14,4582470.64,2.139952,41.388711
2016S004410    ,4,Les Corts,19,les Corts,144601,Diagonal,0660X0660X,Dimarts,Dm,Laboral,2016,6,Juny,7,8,Matí,No és causa del  vianant,0,2,0,2,3,427361.43,4582564.68,2.130038,41.389483
2016S006602    ,4,Les Corts,19,les Corts,231502,Numància,0212 0212,Dimarts,Dm,Laboral,2016,8,Agost,30,14,Tarda,No és causa del  vianant,0,0,0,0,1,427420.17,4582865.8,2.130708,41.3922
2016S004944    ,4,Les Corts,19,les Corts,76308,Centre,9998 9998,Dijous,Dj,Laboral,2016,6,Juny,23,9,Matí,No és causa del  vianant,0,1,0,1,2,427838.59,4581733.34,2.135842,41.382042
2016S003178    ,4,Les Corts,19,les Corts,231502,Numància,0136X0136X,Dimarts,Dm,Laboral,2016,4,Abril,26,18,Tarda,No és causa del  vianant,0,1,0,1,2,427727.97,4582385.79,2.134437,41.387904
2016S007844    ,4,Les Corts,19,les Corts,368201,Guitard,0055 0055,Dissabte,Ds,Laboral,2016,10,Octubre,15,15,Tarda,No és causa del  vianant,0,2,0,2,2,427928,4581880.74,2.136901,41.383374
2016S004624    ,4,Les Corts,19,les Corts,162002,Josep Tarradellas,0129 0129,Dimarts,Dm,Laboral,2016,6,Juny,14,12,Matí,No és causa del  vianant,0,1,0,1,2,428455.66,4582584.4,2.14312,41.389762
2016S003403    ,4,Les Corts,19,les Corts,107004,Equador,0072X0072X,Dimecres,Dc,Laboral,2016,5,Maig,4,11,Matí,No és causa del  vianant,0,1,0,1,1,428081.84,4582328.59,2.138677,41.387422
2016S009175    ,4,Les Corts,19,les Corts,4307,Agustina Saragossa,0001 0001,Dimarts,Dm,Laboral,2016,11,Novembre,29,15,Tarda,No és causa del  vianant,0,1,0,1,2,427756.74,4582713.85,2.134745,41.390861
2016S008921    ,4,Les Corts,19,les Corts,4307,Agustina Saragossa,0001 0001,Dissabte,Ds,Laboral,2016,11,Novembre,19,22,Nit,No és causa del  vianant,0,0,0,0,3,427756.74,4582713.85,2.134745,41.390861
2016S008036    ,4,Les Corts,19,les Corts,320704,Sarrià,0055 0055,Divendres,Dv,Laboral,2016,10,Octubre,21,21,Tarda,No és causa del  vianant,0,0,1,1,1,428399.86,4582672.26,2.14244,41.390549
2016S007596    ,4,Les Corts,19,les Corts,110803,Entença,0297 0299,Dijous,Dj,Laboral,2016,10,Octubre,6,11,Matí,No és causa del  vianant,0,1,0,1,2,428095.28,4582478.89,2.138827,41.388775
2016S002198    ,4,Les Corts,19,les Corts,55807,Francesc Macià,0007 0007,Dissabte,Ds,Laboral,2016,3,Març,19,12,Matí,No és causa del  vianant,0,1,0,1,2,428520.52,4582845.9,2.143866,41.392118
2016S009497    ,4,Les Corts,19,les Corts,144601,Diagonal,0485 0485,Dissabte,Ds,Laboral,2016,12,Desembre,10,20,Tarda,No és causa del  vianant,0,2,0,2,3,428505.22,4582845.13,2.143687,41.392117
2016S009188    ,4,Les Corts,19,les Corts,101904,Doctor Fleming,0001 0001,Diumenge,Dg,Laboral,2016,11,Novembre,27,21,Tarda,No és causa del  vianant,0,0,0,0,3,427894.07,4582762.36,2.136389,41.391315
2016S009525    ,4,Les Corts,19,les Corts,144601,Diagonal,0632 0632,Dilluns,Dl,Laboral,2016,12,Desembre,12,10,Matí,No és causa del  vianant,0,1,0,1,2,427949.64,4582755.79,2.137048,41.391256
2016S006209    ,4,Les Corts,19,les Corts,144601,Diagonal,0632 0632,Dimarts,Dm,Laboral,2016,8,Agost,9,14,Tarda,No és causa del  vianant,0,2,0,2,2,427949.64,4582755.79,2.137048,41.391256
2016S000293    ,4,Les Corts,19,les Corts,144601,Diagonal,0634 0642,Dimecres,Dc,Laboral,2016,1,Gener,13,18,Tarda,No és causa del  vianant,0,1,0,1,2,427843.06,4582730.82,2.135783,41.391022
2016S009029    ,4,Les Corts,19,les Corts,231502,Numància,0199X0199X,Dijous,Dj,Laboral,2016,11,Novembre,24,15,Tarda,No és causa del  vianant,0,1,0,1,2,427449.63,4582731.4,2.131071,41.390995
2016S004110    ,4,Les Corts,19,les Corts,144601,Diagonal,0579 0587,Diumenge,Dg,Laboral,2016,5,Maig,29,1,Nit,No és causa del  vianant,0,1,0,1,2,427556.27,4582525.23,2.132375,41.38915
2016S000898    ,4,Les Corts,19,les Corts,144601,Diagonal,0579 0587,Dimecres,Dc,Laboral,2016,2,Febrer,3,22,Nit,No és causa del  vianant,0,1,0,1,2,427556.27,4582525.23,2.132375,41.38915
2016S005493    ,4,Les Corts,19,les Corts,144601,Diagonal,0579 0587,Dimarts,Dm,Laboral,2016,7,Juliol,12,23,Nit,No és causa del  vianant,0,2,0,2,2,427556.27,4582525.23,2.132375,41.38915
2016S007561    ,4,Les Corts,19,les Corts,144601,Diagonal,0579 0587,Dimecres,Dc,Laboral,2016,10,Octubre,5,19,Tarda,No és causa del  vianant,0,1,0,1,2,427556.27,4582525.23,2.132375,41.38915
2016S000310    ,4,Les Corts,19,les Corts,144601,Diagonal,0587X0587X,Dijous,Dj,Laboral,2016,1,Gener,14,11,Matí,No és causa del  vianant,0,4,0,4,3,427514.84,4582511.71,2.131874,41.38902
2016S006554    ,4,Les Corts,20,la Maternitat i Sant Ramon,65200,Cardenal Reig,0048 0048,Diumenge,Dg,Laboral,2016,8,Agost,28,5,Nit,No és causa del  vianant,0,1,0,1,2,426431.64,4581409.1,2.119056,41.378996
2016S000043    ,4,Les Corts,19,les Corts,118306,Europa,0013B0013B,Diumenge,Dg,Laboral,2016,1,Gener,3,21,Tarda,No és causa del  vianant,0,1,1,2,2,427292.3,4582306.03,2.129244,41.387153
2016S000052    ,4,Les Corts,19,les Corts,144601,Diagonal,0609 0615,Dilluns,Dl,Laboral,2016,1,Gener,4,13,Matí,No és causa del  vianant,0,1,0,1,2,427253.13,4582427.19,2.128763,41.38824
2016S007804    ,4,Les Corts,19,les Corts,66508,Carles III,0062 0062,Divendres,Dv,Laboral,2016,10,Octubre,14,7,Matí,No és causa del  vianant,0,1,0,1,3,427176.07,4581959.99,2.127898,41.384018
2016S004195    ,4,Les Corts,19,les Corts,92600,Corts,0023 0023,Dimarts,Dm,Laboral,2016,5,Maig,31,19,Tarda,No és causa del  vianant,0,0,0,0,2,427220.01,4582124.78,2.128405,41.385508
2016S000088    ,4,Les Corts,19,les Corts,125006,Fígols,0012B0012B,Dimarts,Dm,Laboral,2016,1,Gener,5,13,Matí,No és causa del  vianant,0,1,0,1,1,427314.21,4581662.47,2.129584,41.381355
2016S001186    ,4,Les Corts,19,les Corts,278302,Reina Maria Cristina,9997 9997,Dilluns,Dl,Laboral,2016,2,Febrer,15,12,Matí,No és causa del  vianant,0,1,0,1,2,427178.74,4582432.92,2.127865,41.388278
2016S004636    ,4,Les Corts,19,les Corts,278302,Reina Maria Cristina,9997 9997,Dimarts,Dm,Laboral,2016,6,Juny,14,13,Matí,No és causa del  vianant,0,1,0,1,2,427178.74,4582432.92,2.127865,41.388278
2016S002451    ,4,Les Corts,19,les Corts,278302,Reina Maria Cristina,9997 9997,Dijous,Dj,Laboral,2016,3,Març,31,14,Tarda,No és causa del  vianant,0,1,0,1,2,427178.74,4582432.92,2.127865,41.388278
2016S010040    ,4,Les Corts,19,les Corts,66508,Carles III,0054 0054,Dimecres,Dc,Laboral,2016,12,Desembre,28,12,Matí,No és causa del  vianant,0,2,0,2,2,427187.24,4581909.09,2.128036,41.383568
2016S002282    ,4,Les Corts,19,les Corts,343903,Corts,0179 0179,Dimecres,Dc,Laboral,2016,3,Març,23,7,Matí,No és causa del  vianant,0,1,0,1,2,427225.02,4581826.64,2.1285,41.382824
2016S007035    ,4,Les Corts,19,les Corts,343903,Corts,0179 0179,Divendres,Dv,Laboral,2016,9,Setembre,16,8,Matí,No és causa del  vianant,0,1,0,1,2,427225.02,4581826.64,2.1285,41.382824
2016S000155    ,4,Les Corts,19,les Corts,343903,Corts,0221 0223,Divendres,Dv,Laboral,2016,1,Gener,8,11,Matí,No és causa del  vianant,0,1,0,1,2,427383.72,4581962.69,2.130374,41.384063
2016S002775    ,4,Les Corts,20,la Maternitat i Sant Ramon,343903,Corts,0173 0177,Dimarts,Dm,Laboral,2016,4,Abril,12,22,Nit,No és causa del  vianant,0,1,0,1,1,427143.29,4581754.62,2.127528,41.382168
2016S006493    ,4,Les Corts,20,la Maternitat i Sant Ramon,343903,Corts,0063 0063,Dijous,Dj,Laboral,2016,8,Agost,25,11,Matí,No és causa del  vianant,0,1,0,1,1,426645.25,4581322.63,2.121626,41.378232
2016S003411    ,4,Les Corts,20,la Maternitat i Sant Ramon,65200,Cardenal Reig,0006 0006,Dimecres,Dc,Laboral,2016,5,Maig,4,14,Tarda,No és causa del  vianant,0,1,0,1,2,426019.47,4581139.86,2.114162,41.376526
2016S005321    ,4,Les Corts,20,la Maternitat i Sant Ramon,700931,Josep Samitier,0001 0001,Dijous,Dj,Laboral,2016,7,Juliol,7,9,Matí,No és causa del  vianant,0,0,0,0,2,426422.65,4581657.25,2.118918,41.381229
2016S005069    ,4,Les Corts,21,Pedralbes,144601,Diagonal,0672B0672B,Dimarts,Dm,Laboral,2016,6,Juny,28,17,Tarda,No és causa del  vianant,0,2,0,2,2,426972.29,4582448.34,2.1254,41.388403
2016S002792    ,4,Les Corts,21,Pedralbes,144601,Diagonal,0694 0696,Dimecres,Dc,Laboral,2016,4,Abril,13,13,Matí,No és causa del  vianant,0,1,0,1,2,425819.56,4582083.33,2.111655,41.38501
2016S006210    ,4,Les Corts,20,la Maternitat i Sant Ramon,66508,Carles III,0069 0069,Dimarts,Dm,Laboral,2016,8,Agost,9,16,Tarda,No és causa del  vianant,0,1,0,1,2,427112.9,4582001.08,2.127128,41.38439
2016S008864    ,4,Les Corts,20,la Maternitat i Sant Ramon,66508,Carles III,0069 0069,Divendres,Dv,Laboral,2016,11,Novembre,18,9,Matí,No és causa del  vianant,0,1,0,1,2,427112.9,4582001.08,2.127128,41.38439
2016S009741    ,4,Les Corts,20,la Maternitat i Sant Ramon,343903,Corts,0045X0045X,Diumenge,Dg,Laboral,2016,12,Desembre,18,16,Tarda,No és causa del  vianant,0,2,0,2,2,426587.42,4581271.12,2.120938,41.377767
2016S009539    ,4,Les Corts,21,Pedralbes,278302,Reina Maria Cristina,0001 0001,Dilluns,Dl,Laboral,2016,12,Desembre,12,15,Tarda,No és causa del  vianant,0,2,0,2,2,427079.29,4582470.3,2.126677,41.388611
2016S007502    ,4,Les Corts,20,la Maternitat i Sant Ramon,7258,Martí i Franquès,0001 0001,Dilluns,Dl,Laboral,2016,10,Octubre,3,11,Matí,No és causa del  vianant,0,2,0,2,2,426356.9,4582089.02,2.118077,41.385114
2016S006984    ,4,Les Corts,20,la Maternitat i Sant Ramon,66508,Carles III,0071 0071,Dimecres,Dc,Laboral,2016,9,Setembre,14,15,Tarda,No és causa del  vianant,0,1,0,1,2,427097.51,4582070.36,2.12694,41.38501
2016S009225    ,4,Les Corts,20,la Maternitat i Sant Ramon,66508,Carles III,0077 0079,Dimecres,Dc,Laboral,2016,11,Novembre,30,17,Tarda,No és causa del  vianant,0,1,0,1,2,427095.46,4582116.38,2.126911,41.385424
2016S007888    ,4,Les Corts,20,la Maternitat i Sant Ramon,66508,Carles III,0107B0107B,Dilluns,Dl,Laboral,2016,10,Octubre,17,9,Matí,No és causa del  vianant,0,1,0,1,1,427098.91,4582376.24,2.126915,41.387766
2016S009330    ,4,Les Corts,20,la Maternitat i Sant Ramon,144601,Diagonal,0629 0629,Dissabte,Ds,Laboral,2016,12,Desembre,3,10,Matí,No és causa del  vianant,0,1,0,1,2,426980.57,4582337.48,2.125509,41.387404
2016S002879    ,4,Les Corts,20,la Maternitat i Sant Ramon,144601,Diagonal,0631 0633,Dissabte,Ds,Laboral,2016,4,Abril,16,1,Nit,Desobeir el senyal del semàfor,0,2,0,2,2,426848.32,4582296.27,2.123935,41.387023
2016S005740    ,4,Les Corts,20,la Maternitat i Sant Ramon,144601,Diagonal,0643U0643U,Dijous,Dj,Laboral,2016,7,Juliol,21,13,Matí,No és causa del  vianant,0,0,0,0,2,426410.59,4582163.01,2.118713,41.385785
2016S007196    ,4,Les Corts,20,la Maternitat i Sant Ramon,144601,Diagonal,0645 0645,Dimecres,Dc,Laboral,2016,9,Setembre,21,13,Matí,Desobeir el senyal del semàfor,0,2,0,2,1,426268.48,4582116.12,2.117021,41.385349
2016S003179    ,4,Les Corts,20,la Maternitat i Sant Ramon,144601,Diagonal,0645 0645,Dimarts,Dm,Laboral,2016,4,Abril,26,20,Tarda,No és causa del  vianant,0,1,0,1,2,426268.48,4582116.12,2.117021,41.385349
2016S006704    ,4,Les Corts,20,la Maternitat i Sant Ramon,144601,Diagonal,0645 0645,Dissabte,Ds,Laboral,2016,9,Setembre,3,14,Tarda,No és causa del  vianant,0,1,0,1,3,426268.48,4582116.12,2.117021,41.385349
2016S009717    ,4,Les Corts,20,la Maternitat i Sant Ramon,144601,Diagonal,0645 0645,Dissabte,Ds,Laboral,2016,12,Desembre,17,14,Tarda,No és causa del  vianant,0,1,0,1,3,426268.48,4582116.12,2.117021,41.385349
2016S008661    ,4,Les Corts,20,la Maternitat i Sant Ramon,144601,Diagonal,0645 0645,Divendres,Dv,Laboral,2016,11,Novembre,11,17,Tarda,No és causa del  vianant,0,2,0,2,1,426268.48,4582116.12,2.117021,41.385349
2016S004085    ,4,Les Corts,21,Pedralbes,193108,Manuel Girona,0032X0032X,Divendres,Dv,Laboral,2016,5,Maig,27,21,Tarda,No és causa del  vianant,0,3,0,3,2,426796.91,4582716.52,2.123263,41.390801
2016S005573    ,4,Les Corts,20,la Maternitat i Sant Ramon,144601,Diagonal,0649 0651,Divendres,Dv,Laboral,2016,7,Juliol,15,7,Matí,No és causa del  vianant,0,1,0,1,2,425960.22,4582013.24,2.11335,41.384393
2016S009450    ,4,Les Corts,20,la Maternitat i Sant Ramon,144601,Diagonal,0649 0651,Dijous,Dj,Laboral,2016,12,Desembre,8,19,Tarda,No és causa del  vianant,0,1,0,1,3,425960.22,4582013.24,2.11335,41.384393
2016S006032    ,4,Les Corts,20,la Maternitat i Sant Ramon,144601,Diagonal,0653 0659,Dilluns,Dl,Laboral,2016,8,Agost,1,18,Tarda,Desobeir el senyal del semàfor,0,1,0,1,1,425772.51,4581960.58,2.111108,41.383898
2016S009890    ,4,Les Corts,20,la Maternitat i Sant Ramon,144601,Diagonal,0653 0659,Dijous,Dj,Laboral,2016,12,Desembre,22,8,Matí,No és causa del  vianant,0,1,0,1,2,425772.51,4581960.58,2.111108,41.383898
2016S009964    ,4,Les Corts,20,la Maternitat i Sant Ramon,144601,Diagonal,0687 0687,Dissabte,Ds,Laboral,2016,12,Desembre,24,14,Tarda,No és causa del  vianant,0,1,0,1,2,425387.61,4581830.33,2.10652,41.382692
2016S005181    ,4,Les Corts,20,la Maternitat i Sant Ramon,244209,Joan XXIII,0003 0015,Dissabte,Ds,Laboral,2016,7,Juliol,2,16,Tarda,No és causa del  vianant,0,1,0,1,3,426622.47,4581758.89,2.121298,41.382157
2016S003342    ,4,Les Corts,20,la Maternitat i Sant Ramon,244209,Joan XXIII,0018 0018,Dilluns,Dl,Laboral,2016,5,Maig,2,15,Tarda,No és causa del  vianant,0,1,0,1,2,426741.27,4582066.07,2.122683,41.384942
2016S006045    ,4,Les Corts,20,la Maternitat i Sant Ramon,244300,Pius XII,0003 0003,Dimarts,Dm,Laboral,2016,8,Agost,2,9,Matí,No és causa del  vianant,0,1,0,1,2,426803.31,4582287.81,2.123398,41.386938
2016S008455    ,4,Les Corts,20,la Maternitat i Sant Ramon,244300,Pius XII,9999 9999,Dilluns,Dl,Laboral,2016,10,Octubre,3,19,Tarda,No és causa del  vianant,0,1,0,1,2,426765.87,4582271.26,2.122946,41.38679
2016S004355    ,4,Les Corts,20,la Maternitat i Sant Ramon,247353,Pascual i Vila,0009 0009,Dissabte,Ds,Laboral,2016,6,Juny,4,19,Tarda,No és causa del  vianant,0,1,0,1,2,426235,4581911.37,2.116651,41.383499
2016S006477    ,4,Les Corts,20,la Maternitat i Sant Ramon,700811,Albert Bastardas,0023 0023,Dimecres,Dc,Laboral,2016,8,Agost,24,14,Tarda,No és causa del  vianant,0,3,0,3,3,425482.01,4581542.53,2.107692,41.380107
2016S006851    ,4,Les Corts,20,la Maternitat i Sant Ramon,285002,Sabino Arana,0020X0020X,Divendres,Dv,Laboral,2016,9,Setembre,9,9,Matí,No és causa del  vianant,0,1,0,1,3,426952.15,4582114.2,2.125201,41.385393
2016S009792    ,4,Les Corts,20,la Maternitat i Sant Ramon,66508,Carles III,0045 0045,Dilluns,Dl,Laboral,2016,12,Desembre,19,20,Tarda,No és causa del  vianant,0,1,0,1,2,427163.4,4581781.49,2.127764,41.382413
2016S007994    ,4,Les Corts,21,Pedralbes,701267,Dalt (Besòs),530000,Dijous,Dj,Laboral,2016,10,Octubre,20,19,Tarda,No és causa del  vianant,0,2,0,2,2,425377.98,4582358.44,2.106336,41.387446
2016S004751    ,4,Les Corts,21,Pedralbes,701267,Dalt (Besòs),530000,Divendres,Dv,Laboral,2016,6,Juny,17,19,Tarda,No és causa del  vianant,0,1,0,1,2,425377.98,4582358.44,2.106336,41.387446
2016S006738    ,4,Les Corts,21,Pedralbes,701267,Dalt (Besòs),0010S0000,Dilluns,Dl,Laboral,2016,9,Setembre,5,14,Tarda,No és causa del  vianant,0,3,0,3,3,425605.78,4582856.65,2.109001,41.391953
2016S007339    ,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,90105,Copèrnic,0005 0007,Dimarts,Dm,Laboral,2016,9,Setembre,27,11,Matí,No és causa del  vianant,0,1,0,1,2,427859.07,4583727.18,2.135855,41.400003
2016S002796    ,4,Les Corts,21,Pedralbes,359200,Pedralbes,0034 0034,Dimecres,Dc,Laboral,2016,4,Abril,13,15,Tarda,No és causa del  vianant,0,2,0,2,2,426413.51,4582682.2,2.118686,41.39046
2016S005771    ,4,Les Corts,21,Pedralbes,114509,Espasa,0001 0001,Divendres,Dv,Laboral,2016,7,Juliol,22,14,Tarda,No és causa del  vianant,0,2,0,2,2,426061.02,4583346.26,2.114395,41.396408
2016S000613    ,4,Les Corts,21,Pedralbes,114509,Espasa,0001 0001,Dimarts,Dm,Laboral,2016,1,Gener,5,13,Matí,No és causa del  vianant,0,1,0,1,2,426061.02,4583346.26,2.114395,41.396408
2016S008990    ,4,Les Corts,21,Pedralbes,114509,Espasa,0001 0001,Dimarts,Dm,Laboral,2016,11,Novembre,22,20,Tarda,No és causa del  vianant,0,1,0,1,2,426061.02,4583346.26,2.114395,41.396408
2016S005909    ,4,Les Corts,21,Pedralbes,114509,Espasa,0001 0001,Dimecres,Dc,Laboral,2016,7,Juliol,27,18,Tarda,No és causa del  vianant,0,1,0,1,2,426061.02,4583346.26,2.114395,41.396408
2016S007325    ,4,Les Corts,21,Pedralbes,115400,Esplugues,0102 0106,Dilluns,Dl,Laboral,2016,9,Setembre,26,18,Tarda,No és causa del  vianant,0,1,0,1,2,425858.46,4582976.76,2.112012,41.393057
2016S001962    ,4,Les Corts,21,Pedralbes,144601,Diagonal,0712 0716,Divendres,Dv,Laboral,2016,3,Març,11,14,Tarda,No és causa del  vianant,0,1,0,1,2,425404.36,4581892.29,2.106716,41.383252
2016S008934    ,4,Les Corts,21,Pedralbes,701267,Dalt (Besòs),480000,Dilluns,Dl,Laboral,2016,11,Novembre,21,7,Matí,No és causa del  vianant,0,2,0,2,4,425098.69,4581932.44,2.103052,41.383583
2016S005794    ,4,Les Corts,21,Pedralbes,701267,Dalt (Besòs),520000,Dissabte,Ds,Laboral,2016,7,Juliol,23,10,Matí,No és causa del  vianant,0,1,0,1,6,425327.79,4582270.67,2.105749,41.386649
2016S007183    ,4,Les Corts,21,Pedralbes,701268,Dalt (Llobregat),470000,Dimecres,Dc,Laboral,2016,9,Setembre,21,7,Matí,No és causa del  vianant,0,1,0,1,2,425061.36,4581835.81,2.102621,41.382706
2016S003600    ,4,Les Corts,21,Pedralbes,62700,Bosch i Gimpera,0015 0015,Dimarts,Dm,Laboral,2016,5,Maig,10,14,Tarda,No és causa del  vianant,0,1,0,1,2,426364.2,4583157.09,2.118042,41.394733
2016S010026    ,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,139805,Ganduxer,0037 0037,Dimarts,Dm,Laboral,2016,12,Desembre,27,20,Tarda,No és causa del  vianant,0,1,0,1,2,427972.7,4583185.35,2.137272,41.395131
2016S005150    ,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,318804,Santaló,0070 0070,Divendres,Dv,Laboral,2016,7,Juliol,1,10,Matí,No és causa del  vianant,0,2,0,2,2,428538.01,4583405.48,2.144015,41.397163
